Manufacturer;Name;Id16;Id8;Internal;Algo;AlgoVar;BusWidth;SupportsSectorErase;SupportsChipErase;ZeroProgram;SupportsSoftLock;SoftLockAreaType(0:Sector,1:Chip);SoftUnlockAreaType;SupportsHardLock;HardLockAreaType;SupportsHardUnlock;HardUnlockAreaType;SoftLockResetState(0:Remember,1:ON,2:OFF);SupportsSecure;SupportsUnsecure;Sectors
Nuvoton;NUC100xD3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC100xE1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC100xE2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC100xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC120xA1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC120xA2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC120xA3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC120xB1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC120xB2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC120xB3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC120xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC120xC2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC120xC3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC120xD1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC120xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC120xD3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC120xE1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC120xE2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC120xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC122xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC122xC2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC122xD1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC122xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC123xA1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC123xA2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC123xA3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC123xA4 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC123xB1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC123xB2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC123xB3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC123xB4 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC123xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC123xC2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC123xC3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC123xC4 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC123xD1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC123xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC123xD3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC123xD4 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC123xE1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC123xE2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC123xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC123xE4 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC130xA1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC130xA2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC130xA3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[16];"
Nuvoton;NUC130xB1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC130xB2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC130xB3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[32];"
Nuvoton;NUC130xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC130xC2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC130xC3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC130xD1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC130xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC130xD3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC130xE1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC130xE2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC130xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC131Lxxxx internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[72];"
Nuvoton;NUC131Sxxxx internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[136];"
Nuvoton;NUC140xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC140xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC140xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC200xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC200xC2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC200xC3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC200xD1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC200xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC200xD3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC200xE1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC200xE2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC200xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC220xC1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC220xC2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC220xC3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[64];"
Nuvoton;NUC220xD1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC220xD2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC220xD3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[128];"
Nuvoton;NUC220xE1 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC220xE2 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
Nuvoton;NUC220xE3 internal;0;0;1;59;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"200[256];"
NXP;LPC810M021 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"400[4];"
NXP;LPC811M001 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"400[8];"
NXP;LPC812M101 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"400[16];"
NXP;LPC822M101 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"400[16];"
NXP;LPC824M201 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"400[32];"
NXP;LPC1102 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1110 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1];"
NXP;LPC1111/002 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1111/101 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1111/102 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1111/103 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1111/201 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1111/202 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1111/203 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1112/101 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1112/102 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1112/103 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1112/201 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1112/202 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1112/203 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1113/201 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC1113/202 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC1113/203 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC1113/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC1113/302 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC1113/303 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC1114/102 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/201 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/202 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/203 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/302 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/303 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114/323 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[12];"
NXP;LPC1114/333 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[14];"
NXP;LPC1115/303 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1101LVUK internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1102LVUK internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1112LV/003 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1112LV/103 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1114LV/103 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1114LV/303 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1124 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1125 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC11A02UK internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC11A04UK internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11A11 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC11A12 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC11A13 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC11A14 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11C12/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC11C14/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11C22/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC11C24/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11D14/302 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11E11/101 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC11E12/201 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC11E13/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC11E14/401 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11E36/501 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24];"
NXP;LPC11E37/501 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[32];"
NXP;LPC11E66 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC11E67 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24]; 8000[1];"
NXP;LPC11E68 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24]; 8000[5];"
NXP;LPC11U12 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC11U13 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC11U14 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11U23 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[6];"
NXP;LPC11U24/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11U24/401 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC11U34/311 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[10];"
NXP;LPC11U34/421 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[12];"
NXP;LPC11U35/401 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC11U35/501 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC11U36/401 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24];"
NXP;LPC11U37/401 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[32];"
NXP;LPC11U37/501 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[32];"
NXP;LPC11U67 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24]; 8000[1];"
NXP;LPC11U68 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24]; 8000[5];"
NXP;LPC1224/101 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1224/121 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[12];"
NXP;LPC1225/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1225/321 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[20];"
NXP;LPC1226/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[24];"
NXP;LPC1227/301 internal;0;0;1;24;1;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[32];"
NXP;LPC1311 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2];"
NXP;LPC1313 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1315 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1316 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[12];"
NXP;LPC1317 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1342 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[4];"
NXP;LPC1343 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1345 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1346 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[12];"
NXP;LPC1347 internal;0;0;1;24;2;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1517 internal;0;0;1;24;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1518 internal;0;0;1;24;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[32];"
NXP;LPC1519 internal;0;0;1;24;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[64];"
NXP;LPC1547 internal;0;0;1;24;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1548 internal;0;0;1;24;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[32];"
NXP;LPC1549 internal;0;0;1;24;3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[64];"
NXP;LPC1751 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[8];"
NXP;LPC1752 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1754 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[2];"
NXP;LPC1756 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1758 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1759 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1763 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1764 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[2];"
NXP;LPC1765 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1766 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1767 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1768 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1769 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1772 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16];"
NXP;LPC1774 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[2];"
NXP;LPC1776 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1777 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1778 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1785 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1786 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[6];"
NXP;LPC1787 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1788 internal;0;0;1;24;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[16]; 8000[14];"
NXP;LPC1810 SPIFI;0;0;1;56;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"20000[512];"
NXP;LPC1812 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[7];"
NXP;LPC1813 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[3]; 2000[8], 1000000; 10000[3];"
NXP;LPC1815 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[5]; 2000[8], 1000000; 10000[5];"
NXP;LPC1817 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[7]; 2000[8], 1000000; 10000[7];"
NXP;LPC1820 SPIFI;0;0;1;56;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"20000[512];"
NXP;LPC1822 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[7];"
NXP;LPC1823 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[3]; 2000[8], 1000000; 10000[3];"
NXP;LPC1825 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[5]; 2000[8], 1000000; 10000[5];"
NXP;LPC1827 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[7]; 2000[8], 1000000; 10000[7];"
NXP;LPC1830 SPIFI;0;0;1;56;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"20000[512];"
NXP;LPC1833 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[3]; 2000[8], 1000000; 10000[3];"
NXP;LPC1837 internal;0;0;1;49;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[7]; 2000[8], 1000000; 10000[7];"
NXP;LPC1850 SPIFI;0;0;1;56;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;"20000[512];"
